,Unnamed: 0,Label,Precision,Recall,F_Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count,algorithm,label_algorithm
1,1,LI1,0.6956521739130435,0.5333333333333333,0.6037735849056605,348,30,16,7,14,30,67,CC_KN,CC_KN_LI1
2,2,LI1,0.75,0.6857142857142857,0.7164179104477612,348,35,24,8,11,24,67,CC_KN,CC_KN_LI1
3,3,LI1,0.7714285714285715,0.7297297297297297,0.75,348,37,27,8,10,22,67,CC_KN,CC_KN_LI1
4,4,LI1,0.8709677419354839,0.75,0.8059701492537312,348,36,27,4,9,27,67,CC_KN,CC_KN_LI1
5,5,LI1,0.896551724137931,0.65,0.7536231884057972,348,40,26,3,14,24,67,CC_KN,CC_KN_LI1
6,6,LI1,0.7333333333333333,0.7857142857142857,0.7586206896551724,348,28,22,8,6,30,66,CC_KN,CC_KN_LI1
7,7,LI1,0.7931034482758621,0.6388888888888888,0.7076923076923076,348,36,23,6,13,24,66,CC_KN,CC_KN_LI1
8,8,LI1,0.75,0.7058823529411765,0.7272727272727272,348,34,24,8,10,24,66,CC_KN,CC_KN_LI1
9,9,LI1,0.7241379310344828,0.6363636363636364,0.6774193548387097,348,33,21,8,12,25,66,CC_KN,CC_KN_LI1
10,10,CM,0.7857142857142857,0.9166666666666666,0.8461538461538461,295,24,22,6,2,37,67,CC_KN,CC_KN_CM
11,11,CM,0.8809523809523809,0.8809523809523809,0.8809523809523809,295,42,37,5,5,20,67,CC_KN,CC_KN_CM
12,12,CM,0.9333333333333332,0.8484848484848485,0.888888888888889,295,33,28,2,5,32,67,CC_KN,CC_KN_CM
13,13,CM,0.6333333333333333,0.8260869565217391,0.7169811320754716,295,23,19,11,4,33,67,CC_KN,CC_KN_CM
14,14,CM,0.7741935483870968,0.9230769230769232,0.8421052631578947,295,26,24,7,2,34,67,CC_KN,CC_KN_CM
15,15,CM,0.6176470588235294,0.875,0.7241379310344829,295,24,21,13,3,30,67,CC_KN,CC_KN_CM
16,16,CM,0.75,0.7741935483870968,0.7619047619047619,295,31,24,8,7,27,66,CC_KN,CC_KN_CM
17,17,CM,0.7647058823529411,0.8125,0.787878787878788,295,32,26,8,6,26,66,CC_KN,CC_KN_CM
18,18,CM,0.7586206896551724,0.8148148148148148,0.7857142857142857,295,27,22,7,5,32,66,CC_KN,CC_KN_CM
19,19,CM,0.8529411764705882,0.8787878787878788,0.8656716417910447,295,33,29,5,4,28,66,CC_KN,CC_KN_CM
20,20,I1,0.6,0.1666666666666666,0.2608695652173913,177,18,3,2,15,47,67,CC_KN,CC_KN_I1
21,21,I1,0.25,0.0555555555555555,0.0909090909090909,177,18,1,3,17,46,67,CC_KN,CC_KN_I1
23,23,I1,0.75,0.1428571428571428,0.24,177,21,3,1,18,45,67,CC_KN,CC_KN_I1
24,24,I1,0.3333333333333333,0.1,0.1538461538461538,177,20,2,4,18,43,67,CC_KN,CC_KN_I1
27,27,I1,0.2,0.0588235294117647,0.0909090909090909,177,17,1,4,16,45,66,CC_KN,CC_KN_I1
28,28,I1,0.3333333333333333,0.0625,0.1052631578947368,177,16,1,2,15,48,66,CC_KN,CC_KN_I1
29,29,I1,1.0,0.0526315789473684,0.1,177,19,1,0,18,47,66,CC_KN,CC_KN_I1
30,30,F1,0.3333333333333333,0.1,0.1538461538461538,149,10,1,2,9,55,67,CC_KN,CC_KN_F1
31,31,F1,0.375,0.1875,0.25,149,16,3,5,13,46,67,CC_KN,CC_KN_F1
32,32,F1,0.2222222222222222,0.1818181818181818,0.1999999999999999,149,11,2,7,9,49,67,CC_KN,CC_KN_F1
33,33,F1,1.0,0.3809523809523809,0.5517241379310345,149,21,8,0,13,46,67,CC_KN,CC_KN_F1
34,34,F1,0.3333333333333333,0.1111111111111111,0.1666666666666666,149,9,1,2,8,56,67,CC_KN,CC_KN_F1
35,35,F1,0.5,0.1333333333333333,0.2105263157894737,149,15,2,2,13,50,67,CC_KN,CC_KN_F1
36,36,F1,0.375,0.2307692307692307,0.2857142857142857,149,13,3,5,10,48,66,CC_KN,CC_KN_F1
37,37,F1,0.5714285714285714,0.1818181818181818,0.2758620689655172,149,22,4,3,18,41,66,CC_KN,CC_KN_F1
38,38,F1,0.6,0.25,0.3529411764705882,149,12,3,2,9,52,66,CC_KN,CC_KN_F1
39,39,F1,0.3333333333333333,0.05,0.0869565217391304,149,20,1,2,19,44,66,CC_KN,CC_KN_F1
40,40,SP1,0.3333333333333333,0.125,0.1818181818181818,89,8,1,2,7,57,67,CC_KN,CC_KN_SP1
44,44,SP1,0.6666666666666666,0.1538461538461538,0.25,89,13,2,1,11,53,67,CC_KN,CC_KN_SP1
46,46,SP1,0.5,0.1428571428571428,0.2222222222222222,89,7,1,1,6,58,66,CC_KN,CC_KN_SP1
48,48,SP1,0.1666666666666666,0.125,0.1428571428571428,89,8,1,5,7,53,66,CC_KN,CC_KN_SP1
50,50,L2,0.5,0.1428571428571428,0.2222222222222222,82,7,1,1,6,59,67,CC_KN,CC_KN_L2
53,53,L2,0.5,0.125,0.2,82,8,1,1,7,58,67,CC_KN,CC_KN_L2
56,56,L2,0.25,0.3333333333333333,0.2857142857142857,82,3,1,3,2,60,66,CC_KN,CC_KN_L2
57,57,L2,0.3333333333333333,0.2,0.25,82,10,2,4,8,52,66,CC_KN,CC_KN_L2
80,80,LI2,0.3,0.375,0.3333333333333332,72,8,3,7,5,52,67,CC_KN,CC_KN_LI2
81,81,LI2,0.217391304347826,0.625,0.3225806451612903,72,8,5,18,3,41,67,CC_KN,CC_KN_LI2
82,82,LI2,0.2666666666666666,0.5,0.3478260869565218,72,8,4,11,4,48,67,CC_KN,CC_KN_LI2
83,83,LI2,0.2941176470588235,0.625,0.4,72,8,5,12,3,47,67,CC_KN,CC_KN_LI2
84,84,LI2,0.2666666666666666,0.6666666666666666,0.3809523809523809,72,6,4,11,2,50,67,CC_KN,CC_KN_LI2
85,85,LI2,0.15,0.6,0.24,72,5,3,17,2,45,67,CC_KN,CC_KN_LI2
86,86,LI2,0.5,0.5,0.5,72,12,6,6,6,48,66,CC_KN,CC_KN_LI2
87,87,LI2,0.25,0.5714285714285714,0.3478260869565217,72,7,4,12,3,47,66,CC_KN,CC_KN_LI2
88,88,LI2,0.4,0.8,0.5333333333333333,72,5,4,6,1,55,66,CC_KN,CC_KN_LI2
89,89,LI2,0.1428571428571428,0.4,0.2105263157894736,72,5,2,12,3,49,66,CC_KN,CC_KN_LI2
101,101,F2,1.0,0.1666666666666666,0.2857142857142857,53,6,1,0,5,61,67,CC_KN,CC_KN_F2
153,153,I6,0.5,0.1666666666666666,0.25,40,6,1,1,5,60,67,CC_KN,CC_KN_I6
221,221,L1,0.5,0.3333333333333333,0.4,23,3,1,1,2,63,67,CC_KN,CC_KN_L1
0,0,LI1,0.84375,0.6923076923076923,0.7605633802816902,348,39,27,5,12,23,67,CC_RF,CC_RF_LI1
1,1,LI1,0.72,0.6,0.6545454545454547,348,30,18,7,12,30,67,CC_RF,CC_RF_LI1
2,2,LI1,0.75,0.6857142857142857,0.7164179104477612,348,35,24,8,11,24,67,CC_RF,CC_RF_LI1
3,3,LI1,0.7931034482758621,0.6216216216216216,0.696969696969697,348,37,23,6,14,24,67,CC_RF,CC_RF_LI1
4,4,LI1,0.8823529411764706,0.8333333333333334,0.8571428571428571,348,36,30,4,6,27,67,CC_RF,CC_RF_LI1
5,5,LI1,0.8148148148148148,0.55,0.6567164179104479,348,40,22,5,18,22,67,CC_RF,CC_RF_LI1
6,6,LI1,0.7333333333333333,0.7857142857142857,0.7586206896551724,348,28,22,8,6,30,66,CC_RF,CC_RF_LI1
7,7,LI1,0.7916666666666666,0.5277777777777778,0.6333333333333333,348,36,19,5,17,25,66,CC_RF,CC_RF_LI1
8,8,LI1,0.75,0.7058823529411765,0.7272727272727272,348,34,24,8,10,24,66,CC_RF,CC_RF_LI1
9,9,LI1,0.7272727272727273,0.7272727272727273,0.7272727272727273,348,33,24,9,9,24,66,CC_RF,CC_RF_LI1
10,10,CM,0.7586206896551724,0.9166666666666666,0.830188679245283,295,24,22,7,2,36,67,CC_RF,CC_RF_CM
11,11,CM,0.9,0.6428571428571429,0.75,295,42,27,3,15,22,67,CC_RF,CC_RF_CM
12,12,CM,0.8857142857142857,0.9393939393939394,0.9117647058823528,295,33,31,4,2,30,67,CC_RF,CC_RF_CM
13,13,CM,0.65625,0.9130434782608696,0.7636363636363634,295,23,21,11,2,33,67,CC_RF,CC_RF_CM
14,14,CM,0.7741935483870968,0.9230769230769232,0.8421052631578947,295,26,24,7,2,34,67,CC_RF,CC_RF_CM
15,15,CM,0.6666666666666666,1.0,0.8,295,24,24,12,0,31,67,CC_RF,CC_RF_CM
16,16,CM,0.7575757575757576,0.8064516129032258,0.7812499999999999,295,31,25,8,6,27,66,CC_RF,CC_RF_CM
17,17,CM,0.7631578947368421,0.90625,0.8285714285714286,295,32,29,9,3,25,66,CC_RF,CC_RF_CM
18,18,CM,0.8064516129032258,0.925925925925926,0.8620689655172414,295,27,25,6,2,33,66,CC_RF,CC_RF_CM
19,19,CM,0.9032258064516128,0.8484848484848485,0.875,295,33,28,3,5,30,66,CC_RF,CC_RF_CM
21,21,I1,0.25,0.0555555555555555,0.0909090909090909,177,18,1,3,17,46,67,CC_RF,CC_RF_I1
22,22,I1,0.25,0.0625,0.1,177,16,1,3,15,48,67,CC_RF,CC_RF_I1
23,23,I1,0.5,0.1904761904761904,0.2758620689655172,177,21,4,4,17,42,67,CC_RF,CC_RF_I1
24,24,I1,0.4444444444444444,0.2,0.2758620689655173,177,20,4,5,16,42,67,CC_RF,CC_RF_I1
25,25,I1,0.5,0.1875,0.2727272727272727,177,16,3,3,13,48,67,CC_RF,CC_RF_I1
26,26,I1,0.5,0.1875,0.2727272727272727,177,16,3,3,13,47,66,CC_RF,CC_RF_I1
28,28,I1,0.3333333333333333,0.0625,0.1052631578947368,177,16,1,2,15,48,66,CC_RF,CC_RF_I1
29,29,I1,0.25,0.0526315789473684,0.0869565217391304,177,19,1,3,18,44,66,CC_RF,CC_RF_I1
31,31,F1,0.5714285714285714,0.25,0.3478260869565217,149,16,4,3,12,48,67,CC_RF,CC_RF_F1
32,32,F1,0.3333333333333333,0.1818181818181818,0.2352941176470588,149,11,2,4,9,52,67,CC_RF,CC_RF_F1
33,33,F1,0.3333333333333333,0.0476190476190476,0.0833333333333333,149,21,1,2,20,44,67,CC_RF,CC_RF_F1
34,34,F1,0.3333333333333333,0.1111111111111111,0.1666666666666666,149,9,1,2,8,56,67,CC_RF,CC_RF_F1
35,35,F1,0.1,0.0666666666666666,0.08,149,15,1,9,14,43,67,CC_RF,CC_RF_F1
36,36,F1,0.3,0.2307692307692307,0.2608695652173913,149,13,3,7,10,46,66,CC_RF,CC_RF_F1
37,37,F1,0.5,0.1363636363636363,0.2142857142857142,149,22,3,3,19,41,66,CC_RF,CC_RF_F1
38,38,F1,0.5,0.0833333333333333,0.1428571428571428,149,12,1,1,11,53,66,CC_RF,CC_RF_F1
39,39,F1,0.3333333333333333,0.1,0.1538461538461538,149,20,2,4,18,42,66,CC_RF,CC_RF_F1
40,40,SP1,1.0,0.125,0.2222222222222222,89,8,1,0,7,59,67,CC_RF,CC_RF_SP1
41,41,SP1,1.0,0.1111111111111111,0.1999999999999999,89,9,1,0,8,58,67,CC_RF,CC_RF_SP1
42,42,SP1,0.5,0.0909090909090909,0.1538461538461538,89,11,1,1,10,55,67,CC_RF,CC_RF_SP1
45,45,SP1,0.3,0.375,0.3333333333333332,89,8,3,7,5,52,67,CC_RF,CC_RF_SP1
47,47,SP1,1.0,0.1,0.1818181818181818,89,10,1,0,9,56,66,CC_RF,CC_RF_SP1
48,48,SP1,1.0,0.125,0.2222222222222222,89,8,1,0,7,58,66,CC_RF,CC_RF_SP1
49,49,SP1,0.5,0.1428571428571428,0.2222222222222222,89,7,1,1,6,58,66,CC_RF,CC_RF_SP1
50,50,L2,1.0,0.1428571428571428,0.25,82,7,1,0,6,60,67,CC_RF,CC_RF_L2
53,53,L2,0.5,0.125,0.2,82,8,1,1,7,58,67,CC_RF,CC_RF_L2
54,54,L2,0.8,0.3636363636363636,0.5000000000000001,82,11,4,1,7,55,67,CC_RF,CC_RF_L2
55,55,L2,1.0,0.2222222222222222,0.3636363636363636,82,9,2,0,7,58,67,CC_RF,CC_RF_L2
57,57,L2,0.6666666666666666,0.2,0.3076923076923076,82,10,2,1,8,55,66,CC_RF,CC_RF_L2
58,58,L2,1.0,0.1,0.1818181818181818,82,10,1,0,9,56,66,CC_RF,CC_RF_L2
59,59,L2,1.0,0.2222222222222222,0.3636363636363636,82,9,2,0,7,57,66,CC_RF,CC_RF_L2
80,80,LI2,0.4166666666666667,0.625,0.5,72,8,5,7,3,52,67,CC_RF,CC_RF_LI2
82,82,LI2,0.2941176470588235,0.625,0.4,72,8,5,12,3,47,67,CC_RF,CC_RF_LI2
83,83,LI2,0.1818181818181818,0.25,0.2105263157894737,72,8,2,9,6,50,67,CC_RF,CC_RF_LI2
84,84,LI2,0.25,0.3333333333333333,0.2857142857142857,72,6,2,6,4,55,67,CC_RF,CC_RF_LI2
85,85,LI2,0.2222222222222222,0.8,0.3478260869565218,72,5,4,14,1,48,67,CC_RF,CC_RF_LI2
86,86,LI2,0.5714285714285714,0.6666666666666666,0.6153846153846153,72,12,8,6,4,48,66,CC_RF,CC_RF_LI2
87,87,LI2,0.2352941176470588,0.5714285714285714,0.3333333333333333,72,7,4,13,3,46,66,CC_RF,CC_RF_LI2
88,88,LI2,0.25,0.4,0.3076923076923077,72,5,2,6,3,55,66,CC_RF,CC_RF_LI2
89,89,LI2,0.1818181818181818,0.4,0.25,72,5,2,9,3,52,66,CC_RF,CC_RF_LI2
107,107,F2,1.0,0.1428571428571428,0.25,53,7,1,0,6,59,66,CC_RF,CC_RF_F2
144,144,MM6,1.0,0.3333333333333333,0.5,20,3,1,0,2,64,67,CC_RF,CC_RF_MM6
0,0,LI1,0.8484848484848485,0.717948717948718,0.7777777777777778,348,39,28,5,11,23,67,OVR_NB,OVR_NB_LI1
1,1,LI1,0.8095238095238095,0.5666666666666667,0.6666666666666666,348,30,17,4,13,33,67,OVR_NB,OVR_NB_LI1
2,2,LI1,0.8518518518518519,0.6571428571428571,0.7419354838709677,348,35,23,4,12,28,67,OVR_NB,OVR_NB_LI1
3,3,LI1,0.7741935483870968,0.6486486486486487,0.7058823529411764,348,37,24,7,13,23,67,OVR_NB,OVR_NB_LI1
4,4,LI1,0.896551724137931,0.7222222222222222,0.7999999999999999,348,36,26,3,10,28,67,OVR_NB,OVR_NB_LI1
5,5,LI1,0.8928571428571429,0.625,0.7352941176470589,348,40,25,3,15,24,67,OVR_NB,OVR_NB_LI1
6,6,LI1,0.7692307692307693,0.7142857142857143,0.7407407407407408,348,28,20,6,8,32,66,OVR_NB,OVR_NB_LI1
7,7,LI1,0.8181818181818182,0.5,0.6206896551724137,348,36,18,4,18,26,66,OVR_NB,OVR_NB_LI1
8,8,LI1,0.7741935483870968,0.7058823529411765,0.7384615384615385,348,34,24,7,10,25,66,OVR_NB,OVR_NB_LI1
9,9,LI1,0.7037037037037037,0.5757575757575758,0.6333333333333334,348,33,19,8,14,25,66,OVR_NB,OVR_NB_LI1
10,10,CM,0.7666666666666667,0.9583333333333334,0.8518518518518519,295,24,23,7,1,36,67,OVR_NB,OVR_NB_CM
11,11,CM,0.9210526315789472,0.8333333333333334,0.875,295,42,35,3,7,22,67,OVR_NB,OVR_NB_CM
12,12,CM,0.8461538461538461,1.0,0.9166666666666666,295,33,33,6,0,28,67,OVR_NB,OVR_NB_CM
13,13,CM,0.6285714285714286,0.9565217391304348,0.7586206896551724,295,23,22,13,1,31,67,OVR_NB,OVR_NB_CM
14,14,CM,0.7027027027027027,1.0,0.8253968253968255,295,26,26,11,0,30,67,OVR_NB,OVR_NB_CM
15,15,CM,0.631578947368421,1.0,0.7741935483870968,295,24,24,14,0,29,67,OVR_NB,OVR_NB_CM
16,16,CM,0.7692307692307693,0.967741935483871,0.8571428571428572,295,31,30,9,1,26,66,OVR_NB,OVR_NB_CM
17,17,CM,0.7073170731707317,0.90625,0.7945205479452054,295,32,29,12,3,22,66,OVR_NB,OVR_NB_CM
18,18,CM,0.7647058823529411,0.9629629629629628,0.8524590163934426,295,27,26,8,1,31,66,OVR_NB,OVR_NB_CM
19,19,CM,0.8421052631578947,0.9696969696969696,0.9014084507042254,295,33,32,6,1,27,66,OVR_NB,OVR_NB_CM
20,20,I1,0.375,0.5,0.4285714285714285,177,18,9,15,9,34,67,OVR_NB,OVR_NB_I1
21,21,I1,0.3461538461538461,0.5,0.409090909090909,177,18,9,17,9,32,67,OVR_NB,OVR_NB_I1
22,22,I1,0.3548387096774194,0.6875,0.4680851063829787,177,16,11,20,5,31,67,OVR_NB,OVR_NB_I1
23,23,I1,0.5416666666666666,0.6190476190476191,0.5777777777777778,177,21,13,11,8,35,67,OVR_NB,OVR_NB_I1
24,24,I1,0.4074074074074074,0.55,0.4680851063829787,177,20,11,16,9,31,67,OVR_NB,OVR_NB_I1
25,25,I1,0.2307692307692307,0.375,0.2857142857142857,177,16,6,20,10,31,67,OVR_NB,OVR_NB_I1
26,26,I1,0.3333333333333333,0.6875,0.4489795918367347,177,16,11,22,5,28,66,OVR_NB,OVR_NB_I1
27,27,I1,0.3,0.5294117647058824,0.3829787234042553,177,17,9,21,8,28,66,OVR_NB,OVR_NB_I1
28,28,I1,0.4,0.75,0.5217391304347827,177,16,12,18,4,32,66,OVR_NB,OVR_NB_I1
29,29,I1,0.5,0.7894736842105263,0.6122448979591837,177,19,15,15,4,32,66,OVR_NB,OVR_NB_I1
30,30,F1,0.3181818181818182,0.7,0.4375,149,10,7,15,3,42,67,OVR_NB,OVR_NB_F1
31,31,F1,0.25,0.3125,0.2777777777777778,149,16,5,15,11,36,67,OVR_NB,OVR_NB_F1
32,32,F1,0.3333333333333333,0.7272727272727273,0.4571428571428572,149,11,8,16,3,40,67,OVR_NB,OVR_NB_F1
33,33,F1,0.5,0.5714285714285714,0.5333333333333333,149,21,12,12,9,34,67,OVR_NB,OVR_NB_F1
34,34,F1,0.1153846153846153,0.3333333333333333,0.1714285714285714,149,9,3,23,6,35,67,OVR_NB,OVR_NB_F1
35,35,F1,0.2941176470588235,0.3333333333333333,0.3125,149,15,5,12,10,40,67,OVR_NB,OVR_NB_F1
36,36,F1,0.24,0.4615384615384615,0.3157894736842105,149,13,6,19,7,34,66,OVR_NB,OVR_NB_F1
37,37,F1,0.7142857142857143,0.4545454545454545,0.5555555555555556,149,22,10,4,12,40,66,OVR_NB,OVR_NB_F1
38,38,F1,0.25,0.5,0.3333333333333333,149,12,6,18,6,36,66,OVR_NB,OVR_NB_F1
39,39,F1,0.3333333333333333,0.4,0.3636363636363636,149,20,8,16,12,30,66,OVR_NB,OVR_NB_F1
40,40,SP1,0.2142857142857142,0.75,0.3333333333333333,89,8,6,22,2,37,67,OVR_NB,OVR_NB_SP1
41,41,SP1,0.3529411764705882,0.6666666666666666,0.4615384615384615,89,9,6,11,3,47,67,OVR_NB,OVR_NB_SP1
42,42,SP1,0.3461538461538461,0.8181818181818182,0.4864864864864865,89,11,9,17,2,39,67,OVR_NB,OVR_NB_SP1
43,43,SP1,0.2142857142857142,0.75,0.3333333333333333,89,8,6,22,2,37,67,OVR_NB,OVR_NB_SP1
44,44,SP1,0.4615384615384615,0.9230769230769232,0.6153846153846155,89,13,12,14,1,40,67,OVR_NB,OVR_NB_SP1
45,45,SP1,0.2916666666666667,0.875,0.4375,89,8,7,17,1,42,67,OVR_NB,OVR_NB_SP1
46,46,SP1,0.28,1.0,0.4375,89,7,7,18,0,41,66,OVR_NB,OVR_NB_SP1
47,47,SP1,0.3636363636363636,0.8,0.5000000000000001,89,10,8,14,2,42,66,OVR_NB,OVR_NB_SP1
48,48,SP1,0.2083333333333333,0.625,0.3125,89,8,5,19,3,39,66,OVR_NB,OVR_NB_SP1
49,49,SP1,0.2307692307692307,0.8571428571428571,0.3636363636363636,89,7,6,20,1,39,66,OVR_NB,OVR_NB_SP1
50,50,L2,0.375,0.8571428571428571,0.5217391304347825,82,7,6,10,1,50,67,OVR_NB,OVR_NB_L2
51,51,L2,0.1666666666666666,0.2857142857142857,0.2105263157894737,82,7,2,10,5,50,67,OVR_NB,OVR_NB_L2
52,52,L2,0.2272727272727272,0.625,0.3333333333333333,82,8,5,17,3,42,67,OVR_NB,OVR_NB_L2
53,53,L2,0.32,1.0,0.4848484848484848,82,8,8,17,0,42,67,OVR_NB,OVR_NB_L2
54,54,L2,0.4444444444444444,0.7272727272727273,0.5517241379310345,82,11,8,10,3,46,67,OVR_NB,OVR_NB_L2
55,55,L2,0.4285714285714285,1.0,0.6,82,9,9,12,0,46,67,OVR_NB,OVR_NB_L2
56,56,L2,0.125,1.0,0.2222222222222222,82,3,3,21,0,42,66,OVR_NB,OVR_NB_L2
57,57,L2,0.3181818181818182,0.7,0.4375,82,10,7,15,3,41,66,OVR_NB,OVR_NB_L2
58,58,L2,0.5,0.8,0.6153846153846154,82,10,8,8,2,48,66,OVR_NB,OVR_NB_L2
59,59,L2,0.4444444444444444,0.8888888888888888,0.5925925925925926,82,9,8,10,1,47,66,OVR_NB,OVR_NB_L2
60,60,FP5,0.1176470588235294,0.6666666666666666,0.2,34,3,2,15,1,49,67,OVR_NB,OVR_NB_FP5
62,62,FP5,0.2,0.6666666666666666,0.3076923076923076,34,3,2,8,1,56,67,OVR_NB,OVR_NB_FP5
64,64,FP5,0.2857142857142857,0.8,0.4210526315789473,34,5,4,10,1,52,67,OVR_NB,OVR_NB_FP5
66,66,FP5,0.2307692307692307,1.0,0.375,34,3,3,10,0,53,66,OVR_NB,OVR_NB_FP5
67,67,FP5,0.1666666666666666,0.5,0.25,34,4,2,10,2,52,66,OVR_NB,OVR_NB_FP5
68,68,FP5,0.1666666666666666,0.6,0.2608695652173913,34,5,3,15,2,46,66,OVR_NB,OVR_NB_FP5
69,69,FP5,0.2,0.3333333333333333,0.25,34,6,2,8,4,52,66,OVR_NB,OVR_NB_FP5
82,82,LI2,0.3478260869565217,1.0,0.5161290322580645,72,8,8,15,0,44,67,OVR_NB,OVR_NB_LI2
83,83,LI2,0.3,0.75,0.4285714285714285,72,8,6,14,2,45,67,OVR_NB,OVR_NB_LI2
84,84,LI2,0.3157894736842105,1.0,0.4799999999999999,72,6,6,13,0,48,67,OVR_NB,OVR_NB_LI2
85,85,LI2,0.1739130434782608,0.8,0.2857142857142857,72,5,4,19,1,43,67,OVR_NB,OVR_NB_LI2
86,86,LI2,0.5,1.0,0.6666666666666666,72,12,12,12,0,42,66,OVR_NB,OVR_NB_LI2
87,87,LI2,0.2692307692307692,1.0,0.4242424242424242,72,7,7,19,0,40,66,OVR_NB,OVR_NB_LI2
88,88,LI2,0.3125,1.0,0.4761904761904761,72,5,5,11,0,50,66,OVR_NB,OVR_NB_LI2
89,89,LI2,0.2631578947368421,1.0,0.4166666666666667,72,5,5,14,0,47,66,OVR_NB,OVR_NB_LI2
90,90,I7,0.1818181818181818,0.5,0.2666666666666666,34,4,2,9,2,54,67,OVR_NB,OVR_NB_I7
91,91,I7,0.1111111111111111,0.3333333333333333,0.1666666666666666,34,3,1,8,2,56,67,OVR_NB,OVR_NB_I7
92,92,I7,0.3333333333333333,0.8,0.4705882352941176,34,5,4,8,1,54,67,OVR_NB,OVR_NB_I7
93,93,I7,0.125,0.5,0.2,34,2,1,7,1,58,67,OVR_NB,OVR_NB_I7
94,94,I7,0.2142857142857142,1.0,0.3529411764705882,34,3,3,11,0,53,67,OVR_NB,OVR_NB_I7
95,95,I7,0.1,0.5,0.1666666666666666,34,2,1,9,1,56,67,OVR_NB,OVR_NB_I7
96,96,I7,0.1538461538461538,1.0,0.2666666666666667,34,2,2,11,0,53,66,OVR_NB,OVR_NB_I7
98,98,I7,0.2941176470588235,0.8333333333333334,0.4347826086956522,34,6,5,12,1,48,66,OVR_NB,OVR_NB_I7
99,99,I7,0.2142857142857142,0.6,0.3157894736842105,34,5,3,11,2,50,66,OVR_NB,OVR_NB_I7
100,100,F2,0.15,0.75,0.2499999999999999,53,4,3,17,1,46,67,OVR_NB,OVR_NB_F2
101,101,F2,0.1111111111111111,0.1666666666666666,0.1333333333333333,53,6,1,8,5,53,67,OVR_NB,OVR_NB_F2
102,102,F2,0.1153846153846153,0.75,0.1999999999999999,53,4,3,23,1,40,67,OVR_NB,OVR_NB_F2
103,103,F2,0.0909090909090909,0.3333333333333333,0.1428571428571428,53,6,2,20,4,41,67,OVR_NB,OVR_NB_F2
104,104,F2,0.1904761904761904,0.6666666666666666,0.2962962962962963,53,6,4,17,2,44,67,OVR_NB,OVR_NB_F2
106,106,F2,0.1,1.0,0.1818181818181818,53,2,2,18,0,46,66,OVR_NB,OVR_NB_F2
107,107,F2,0.2,0.1428571428571428,0.1666666666666666,53,7,1,4,6,55,66,OVR_NB,OVR_NB_F2
108,108,F2,0.2105263157894736,0.5,0.2962962962962963,53,8,4,15,4,43,66,OVR_NB,OVR_NB_F2
109,109,F2,0.0526315789473684,0.25,0.0869565217391304,53,4,1,18,3,44,66,OVR_NB,OVR_NB_F2
112,112,MM7,0.25,1.0,0.4,24,3,3,9,0,55,67,OVR_NB,OVR_NB_MM7
113,113,MM7,0.125,0.5,0.2,24,2,1,7,1,58,67,OVR_NB,OVR_NB_MM7
114,114,MM7,0.2857142857142857,1.0,0.4444444444444445,24,4,4,10,0,53,67,OVR_NB,OVR_NB_MM7
115,115,MM7,0.1818181818181818,1.0,0.3076923076923077,24,2,2,9,0,56,67,OVR_NB,OVR_NB_MM7
116,116,MM7,0.0769230769230769,1.0,0.1428571428571428,24,1,1,12,0,53,66,OVR_NB,OVR_NB_MM7
118,118,MM7,0.2222222222222222,1.0,0.3636363636363636,24,4,4,14,0,48,66,OVR_NB,OVR_NB_MM7
119,119,MM7,0.1538461538461538,0.6666666666666666,0.25,24,3,2,11,1,52,66,OVR_NB,OVR_NB_MM7
120,120,CP5,0.1875,1.0,0.3157894736842105,35,3,3,13,0,51,67,OVR_NB,OVR_NB_CP5
122,122,CP5,0.0909090909090909,0.5,0.1538461538461538,35,4,2,20,2,43,67,OVR_NB,OVR_NB_CP5
123,123,CP5,0.1052631578947368,0.4,0.1666666666666666,35,5,2,17,3,45,67,OVR_NB,OVR_NB_CP5
124,124,CP5,0.2,0.75,0.3157894736842105,35,4,3,12,1,51,67,OVR_NB,OVR_NB_CP5
125,125,CP5,0.05,0.5,0.0909090909090909,35,2,1,19,1,46,67,OVR_NB,OVR_NB_CP5
126,126,CP5,0.0952380952380952,1.0,0.1739130434782608,35,2,2,19,0,45,66,OVR_NB,OVR_NB_CP5
127,127,CP5,0.2105263157894736,0.8,0.3333333333333333,35,5,4,15,1,46,66,OVR_NB,OVR_NB_CP5
128,128,CP5,0.2307692307692307,0.75,0.3529411764705882,35,4,3,10,1,52,66,OVR_NB,OVR_NB_CP5
129,129,CP5,0.125,0.5,0.2,35,4,2,14,2,48,66,OVR_NB,OVR_NB_CP5
136,136,FP1,0.5,0.5,0.5,20,2,1,1,1,63,66,OVR_NB,OVR_NB_FP1
142,142,MM6,0.2,0.6666666666666666,0.3076923076923076,20,3,2,8,1,56,67,OVR_NB,OVR_NB_MM6
144,144,MM6,0.25,0.6666666666666666,0.3636363636363636,20,3,2,6,1,58,67,OVR_NB,OVR_NB_MM6
146,146,MM6,0.1111111111111111,1.0,0.1999999999999999,20,1,1,8,0,57,66,OVR_NB,OVR_NB_MM6
147,147,MM6,0.2,0.6666666666666666,0.3076923076923076,20,3,2,8,1,55,66,OVR_NB,OVR_NB_MM6
